OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
37100,"סופרמרקט ""ויקטורי"" - לוד",,17/3/2020,19:30 - 20:30,מיקום חולה,34.89857121700004,31.96854288700007
37217,מולטי סרוויס - טבריה,,17/3/2020,20:00 - 20:30,מיקום חולה,35.533630800000026,32.79314940000006
37158,בית הכנסת רעות - אלעד,,17/3/2020,20:10 - 20:30,מיקום חולה,34.96336000000008,32.04767570000007
37101,"סופרמרקט ""אושר עד"" - לוד",,17/3/2020,20:40 - 21:30,מיקום חולה,34.89045220000003,31.95398380000006
36930,סופר שוק - תל אביב - יפו,,17/3/2020,21:00 - 21:20,מיקום חולה,34.758299900000054,32.04745200000008
37065,סופרפארם - פתח תקווה,,17/3/2020,21:00 - 21:30,מיקום חולה,34.88547336700003,32.07576977000008
36931,נעלי שילת - אשדוד,,17/3/2020,21:20 - 21:30,מיקום חולה,34.66274210000006,31.800753600000064
37073,"נתב""ג - לוד",,17/3/2020,21:30 - 22:00,מיקום חולה,34.88541120000008,32.00553200000007
37543,"בית כנסת ""משכנות נריה "" - אלעד",,17/3/2020,21:30 - 22:30,מיקום חולה,34.959736400000054,32.050359300000025
36932,חנות נעליים שוזים - אשדוד,,17/3/2020,21:50 - 22:00,מיקום חולה,34.66163360000007,31.79389240000006
36933,סופר רמי לוי עפול, ,17/3/2020,22:30-23:30,מיקום חולה,35.29304280000008,32.60388470000004
36934,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,18/3/2020,00:00-23:59,מיקום חולה,34.76270740000007,32.03603090000007
37084,"עבודה בנתב""ג - לוד",,18/3/2020,05:00 - 14:00,מיקום חולה,34.88541120000008,32.00553200000007
37825,"בית כנסת ""מרוקאי"" קדימה - קדימה-צורן",,18/3/2020,05:00 - 06:00,מיקום חולה,34.917031070000064,32.27151911400006
36936,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,18/3/2020,05:15-06:15,מיקום חולה,35.24825400000003,31.879040000000032
36935,"בית כנסת ""משכנות נריה"", אלעד", ,18/3/2020,05:45-06:20,מיקום חולה,34.95075000000003,32.04953000000006
37010,"בית כנסת ""צעירים"" - בני ברק",,18/3/2020,05:45 - 07:30,מיקום חולה,34.83074109700004,32.082372228000054
36939,בית כנסת מורשה - רח' השילוח 6 חיפה,,18/3/2020,05:45-06:30,מיקום חולה,35.00022368300006,32.804004905000056
37679,חברת החשמל - אשקלון,,18/3/2020,06:00 - 17:00,מיקום חולה,34.56693049800003,31.665193342000062
36940,"ביהכ""נ תפעול חברת חשמל אתר רוטברג - אשקלון",,18/3/2020,06:50 - 07:30,מיקום חולה,34.52609120000005,31.631085600000063
37732,"חדר ניתוח  בי""ח אסותא - אשדוד",,18/3/2020,07:00 - 18:00,מיקום חולה,34.65708060000003,31.77895520000004
37146,לוקווא - בני ברק,,18/3/2020,07:15 - 08:30,מיקום חולה,34.835226000000034,32.08493200000004
37550,"בית כנסת ""משכנות נריה "" - אלעד",,18/3/2020,07:45 - 08:20,מיקום חולה,34.959736400000054,32.050359300000025
37309,שופרסל דיל טבריה - טבריה,,18/3/2020,08:00 - 16:00,מיקום חולה,35.535000000000025,32.78916670000007
37011,בית כנסת חסידי גור - בני ברק,,18/3/2020,08:00 - 09:45,מיקום חולה,34.84323260000008,32.098640300000056
37799,מרכז בריאות הילד כללית - רמלה,,18/3/2020,08:00 - 13:30,מיקום חולה,34.858780800000034,31.92201890000007
37433,סופר יוחננוף - אור יהודה,,18/3/2020,08:30 - 10:30,מיקום חולה,34.84812170400005,32.03475666300005
37420,רשות המיסים קומה 11 - פתח תקווה,,18/3/2020,09:00 - 13:00,מיקום חולה,34.886659612000074,32.08635897700003
37140,כולל שערי שמעון נאות יוסף - בני ברק,,18/3/2020,09:00 - 13:10,מיקום חולה,34.836628795000024,32.09023821000005
37079,מחלקה פנימית א' הדסה הר הצופים - ירושלים,,18/3/2020,09:00 - 18:00,מיקום חולה,35.242284400000074,31.797436300000072
36941,"מכון דימות שללית שירותי בריאות, רמב""ם 1, הרצליה", ,18/3/2020,09:00-11:00,מיקום חולה,34.84287550000005,32.16365190000005
36942,"מרפאת ""ד""ר בראון"", רחוב כיכר אלתא, רובע ז", ,18/3/2020,09:30-10:30,מיקום חולה,34.662694000000045,31.79542500000008
37218,"עקנין בע""מ צרכי בנין - טבריה",,18/3/2020,09:30 - 09:45,מיקום חולה,35.53503000000006,32.78883940000003
37219,תבליני כהן - טבריה,,18/3/2020,09:45 - 10:15,מיקום חולה,35.53933500000005,32.785570000000064
37012,"סופרמרקט ""רמי לוי שיווק השקמה"" - מעלה אדומים",,18/3/2020,09:45 - 10:15,מיקום חולה,35.33378550000003,31.793726200000037
37177,חדר ניתוח בלינסון - פתח תקווה,,18/3/2020,10:00 - 17:00,מיקום חולה,34.866866800000025,32.089156700000046
37159,בית כנסת רעות - אלעד,,18/3/2020,10:00 - 11:00,מיקום חולה,34.96336000000008,32.04767570000007
37437,ישיבת גאון יעקב - בני ברק,,18/3/2020,10:00 - 12:00,מיקום חולה,34.83599190000007,32.079539200000056
37747,סופר אושר עד סגולה - פתח תקווה,,18/3/2020,10:10 - 12:05,מיקום חולה,34.89239410000005,32.105837000000065
37534,"ישיבת ""נעימות התורה"" - ביתר עילית",,18/3/2020,10:30 - 21:00,מיקום חולה,35.123581208000076,31.700286653000035
37287,בית הכנסת קהל חסידים - אשדוד,,18/3/2020,10:30 - 11:30,מיקום חולה,34.66043980000006,31.791470900000036
36943,בנק מזרחי טפחות קומת כניסה - חולון,,18/3/2020,10:30 - 11:30,מיקום חולה,34.80543030000007,32.012680200000034
36937,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,18/3/2020,11:00-11:45,מיקום חולה,35.24825400000003,31.879040000000032
37160,בית כנסת רעות - אלעד,,18/3/2020,11:00 - 15:20,מיקום חולה,34.96336000000008,32.04767570000007
37210,משתלת כדורי - באר שבע,,18/3/2020,11:00 - 11:30,מיקום חולה,34.80942700000003,31.228653700000052
37460,סופר ויקטורי - אשקלון,,18/3/2020,11:00 - 13:00,מיקום חולה,34.574910025000065,31.69770696300003
37551,"קופ""ח כללית - הרצליה",,18/3/2020,11:00 - 13:00,מיקום חולה,34.84288791300003,32.16369360900006
37600,סופר יינות ביתן מרכז שרונה - רחובות,,18/3/2020,11:00 - 11:30,מיקום חולה,34.82023360000005,31.887435400000072
37627,סופר ויקטורי - אשקלון,,18/3/2020,11:00 - 11:30,מיקום חולה,34.56327520000008,31.664189400000055
37776,"ישיבת ""ופרצת"" - ירושלים",,18/3/2020,11:00 - 16:15,מיקום חולה,35.195303300000035,31.789942300000064
37838,חנות BOOOM - רמלה,,18/3/2020,11:00 - 12:00,מיקום חולה,34.88879124600004,31.932251722000046
37864,משרד שרותי רב קו - זכרון יעקב,,18/3/2020,11:00 - 17:30,מיקום חולה,34.95402167900005,32.57351568400003
37211,קופת חולים מכבי סניף קריית הממשלה - באר שבע,,18/3/2020,11:30 - 12:00,מיקום חולה,34.79946600000005,31.245047000000056
37268,סופרמרקט רמי לוי - זכרון יעקב,,18/3/2020,11:30 - 13:30,מיקום חולה,34.93345000000005,32.56935200000004
37845,בית המדרש ישיבת באר יצחק - מודיעין עילית,,18/3/2020,12:00 - 13:30,מיקום חולה,35.04453230000007,31.93250560000007
37252,בי פרי - אבזור רכבי נכים - כפר סבא,,18/3/2020,12:30 - 15:30,מיקום חולה,34.92929900000007,32.177871700000026
37213,מחסן עצים ארזים - באר שבע,,18/3/2020,12:30 - 13:00,מיקום חולה,34.80810390000005,31.22575320000004
36944,בית כנסת מורשה -רח' השילוח 6 חיפה,,18/3/2020,12:30-13:00,מיקום חולה,35.00022368300006,32.804004905000056
36945,"ביהכ""נ תפעול חברת החשמל אתר רוטברג - אשקלון",,18/3/2020,12:30 - 13:00,מיקום חולה,34.52609120000005,31.631085600000063
36946,אשפוז יום - בני ברק,,18/3/2020,13:00 - 14:00,מיקום חולה,34.83767578700008,32.09720557400004
36947,סופר חצי חינם - חולון,,18/3/2020,13:00 - 15:00,מיקום חולה,34.809705000000065,32.01001500000007
37212,ספור אושר עד - באר שבע,,18/3/2020,13:00 - 15:30,מיקום חולה,34.811010500000066,31.21332850000005
37601,"חנות ""טסה"" - חולון",,18/3/2020,14:00 - 14:20,מיקום חולה,34.80293240000003,32.01871280000006
37592,גלידה אנדריי - ראשון לציון,,18/3/2020,14:00 - 14:15,מיקום חולה,34.768386547000034,31.992153221000024
37436,בית החולים שלוותה - הוד השרון,,18/3/2020,14:00 - 15:30,מיקום חולה,34.89842010000007,32.15406430000007
37063,"מכולת ""טל מרקט"" - טבריה",,18/3/2020,14:00 - 14:30,מיקום חולה,35.524244800000076,32.78663250000005
37032,שיקום לב תל השומר - רמת גן,,18/3/2020,14:00 - 18:00,מיקום חולה,34.84504037900007,32.046864464000066
37782,שופרסל קניון ויצמן - תל אביב - יפו,,18/3/2020,14:00 - 17:00,מיקום חולה,34.78987280000007,32.08142780000003
37765,סופר שוק שדרות ירושלים ביפו - תל אביב - יפו,,18/3/2020,14:00 - 15:00,מיקום חולה,34.758299900000054,32.04745200000008
37260,סופר מחסני השוק - שמעה,,18/3/2020,15:00 - 16:00,מיקום חולה,35.00616273300005,31.373964021000063
37171,שופרסלדיל - ירושלים,,18/3/2020,15:10 - 16:10,מיקום חולה,35.19402746600008,31.766213407000063
37207,התבלינים של הדס - קרית אתא,,18/3/2020,15:25 - 15:45,מיקום חולה,35.10436058400006,32.80577982900007
37064,"סופרמרקט ""יוחננוף"" - טבריה",,18/3/2020,15:30 - 17:00,מיקום חולה,35.50290540000003,32.77919220000007
37748,"סופר ""יש"" - בני ברק",,18/3/2020,16:00 - 20:00,מיקום חולה,34.83893120000005,32.09080130000007
37795,קליניקה פרטית מטעם מכבי - לוד,,18/3/2020,16:00 - 20:00,מיקום חולה,34.901161900000034,31.947832900000037
37700,סופר פארם - גבעת שמואל,,18/3/2020,16:30 - 16:45,מיקום חולה,34.85432720000006,32.077336100000025
37037,בית מרקחת עזרא - בת ים,,18/3/2020,16:30 - 17:10,מיקום חולה,34.74279100000007,32.01413100000008
36948,"מרפאת ""ד""ר בראון"", רחוב כיכר אלתא, רובע ז", ,18/3/2020,17:00-17:30,מיקום חולה,34.662694000000045,31.79542500000008
36949,בית כנסת מורשה -רח' השילוח 6 חיפה,,18/3/2020,17:00-19:00,מיקום חולה,35.00022368300006,32.804004905000056
37005,מיון אסף הרופא - באר יעקב,,18/3/2020,17:20 - 22:00,מיקום חולה,34.83986980000003,31.966764400000045
36938,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,18/3/2020,17:30-18:15,מיקום חולה,35.24825400000003,31.879040000000032
37710,חנות גרעיני עפולה- מרכז מסחרי - מודיעין-מכבים-רעות,,18/3/2020,17:50 - 18:00,מיקום חולה,34.96077965600006,31.88762834300007
37843,בית מדקש ישיבת באר יצחק רח מנחת חינוך 1 - מודיעין עילית,,18/3/2020,18:00 - 19:30,מיקום חולה,35.04453230000007,31.93250560000007
37571,סופר טיב טעם - תל אביב - יפו,,18/3/2020,18:00 - 19:00,מיקום חולה,34.84149370000006,32.11363380000006
37033,טויז אר אס צומת בילו - רחובות,,18/3/2020,18:30 - 19:00,מיקום חולה,34.80686460000004,31.89320510000005
37609,"מסעדת ""רפי בצומת"" - חדרה",,18/3/2020,19:00 - 19:30,מיקום חולה,34.90973960000008,32.45063750000003
37676,"שיעור תורה בבית כנסת בישיבה ""שובה ישראל"" - אשקלון",,18/3/2020,19:00 - 21:00,מיקום חולה,34.58095996700007,31.690569534000076
37137,קומפיוטיק - בני ברק,,18/3/2020,19:45 - 20:15,מיקום חולה,34.83849490000006,32.08541920000005
37459,שריתל'ה הלבשה אישית - בני ברק,,18/3/2020,20:00 - 22:00,מיקום חולה,34.82958343000007,32.08672360600008
36950,"חנות תבלינים כוכב התבלינים עיר העתיקה ב""ש - באר שבע",,18/3/2020,20:00 - 20:30,מיקום חולה,34.79252120000007,31.24169980000005
36951,קיוסק - לוד,,18/3/2020,20:00 - 23:30,מיקום חולה,34.89104353400006,31.942117806000056
37805,סופר פארם גדרה הצעירה - גדרה,,18/3/2020,20:15 - 20:30,מיקום חולה,34.78384410000007,31.80423010000004
36952,"שופרסל  אקספרס מרכס מסחרי  בה""ח וולפסון - חולון",,18/3/2020,21:00 - 21:15,מיקום חולה,34.76199145000004,32.036229468000045
36953,רמי לוי - בני ברק,,18/3/2020,21:30 - 23:00,מיקום חולה,34.82986230000006,32.10180830000007
37826,"בית כנסת ""מרוקאי"" קדימה - קדימה-צורן",,19/3/2020,05:00 - 06:00,מיקום חולה,34.917202459000066,32.27144291700006
36954,בית כנסת מורשה - רח' השילוח 6 חיפה,,19/3/2020,05:45-06:30,מיקום חולה,35.00022368300006,32.804004905000056
37680,חברת החשמל - אשקלון,,19/3/2020,06:00 - 17:00,מיקום חולה,34.56690182800003,31.665187309000032
36955,"בית כנסת ""שטיבלח"" - ירושלים",,19/3/2020,07:00 - 10:00,מיקום חולה,35.207500681000056,31.76307098800004
37814,פיקוד העורף-מוקד קורונה - רמלה,,19/3/2020,07:00 - 16:00,מיקום חולה,34.876954875000024,31.921192597000072
37850,"בי""ח מעייני הישועה - בני ברק",,19/3/2020,07:00 - 23:00,מיקום חולה,34.844088000000056,32.084959000000026
37147,לוקווא - בני ברק,,19/3/2020,07:15 - 08:30,מיקום חולה,34.83462518500005,32.091213065000034
37794,מעבדה של מכבי - לוד,,19/3/2020,07:30 - 08:30,מיקום חולה,34.901161900000034,31.947832900000037
37303,מרפאת כללית - השקמה בת ים - בת ים,,19/3/2020,08:00 - 10:00,מיקום חולה,34.74494001000005,32.01410830900005
37313,שופרסל דיל - טבריה,,19/3/2020,08:00 - 16:00,מיקום חולה,35.535000000000025,32.78916670000007
37650,תבליני מצליח - אשקלון,,19/3/2020,08:00 - 09:00,מיקום חולה,34.58447550000005,31.66641610000005
37726,בית מרקחת כללית - אשדוד,,19/3/2020,08:30 - 09:00,מיקום חולה,34.65132500000004,31.79329380000007
37769,"סופר"" הטוב והמיטיב"" - רחובות",,19/3/2020,09:00 - 09:20,מיקום חולה,34.82055550000007,31.89207790000006
37654,כולל חניכי ישיבת חברון - בני ברק,,19/3/2020,09:00 - 19:00,מיקום חולה,34.833701775000065,32.083745743000065
37080,מחלקה פנימית א' הדסה הר הצופים - ירושלים,,19/3/2020,09:00 - 18:00,מיקום חולה,35.242284400000074,31.797436300000072
37604,"מרפאה אורטופדית, בית חולים הלל יפה - חדרה",,19/3/2020,09:10 - 10:00,מיקום חולה,34.91639350000003,32.43579420000003
37605,"מיון פנימי, בית חולים הלל יפה - חדרה",,19/3/2020,10:00 - 12:00,מיקום חולה,34.894246604000045,32.45179847900005
37161,בית כנסת רעות - אלעד,,19/3/2020,10:00 - 11:00,מיקום חולה,34.96336000000008,32.04767570000007
37768,סופרמרקט בשוהם מרקט - שוהם,,19/3/2020,10:00 - 10:30,מיקום חולה,34.95117800000003,32.006500000000074
37046,בית כנסת מנין אברכים - בני ברק,,19/3/2020,10:10 - 11:00,מיקום חולה,34.841219000000024,32.07983400000006
37717,כולל יוצאי חברון - בני ברק,,19/3/2020,10:15 - 13:00,מיקום חולה,34.82877155800003,32.087140360000035
36956,בנק מזרחי טפחות קומת כניסה - חולון,,19/3/2020,10:30 - 11:30,מיקום חולה,34.80543030000007,32.012680200000034
37251,שופרסל - חולון,,19/3/2020,10:30 - 10:45,מיקום חולה,34.791248213000074,32.008303074000025
37292,"אטליז ""אבוחילווא"" - תל אביב - יפו",,19/3/2020,11:00 - 12:00,מיקום חולה,34.75870963500006,32.046984630000054
37162,בית כנסת קול אליהו - אלעד,,19/3/2020,11:00 - 15:30,מיקום חולה,34.949042500000076,32.046853500000054
37238,הדסה עין כרם - ירושלים,,19/3/2020,11:00 - 16:30,מיקום חולה,35.14941060000007,31.764950300000063
37589,קופת חולים כללית - נתניה,,19/3/2020,11:00 - 11:30,מיקום חולה,34.85142990000003,32.290054600000076
37628,סופר ויקטורי - אשקלון,,19/3/2020,11:00 - 12:00,מיקום חולה,34.56327520000008,31.664189400000055
37047,כולל הרן - בני ברק,,19/3/2020,11:00 - 15:10,מיקום חולה,34.83526719900004,32.08487693700005
37051,חברת סונול - נתניה,,19/3/2020,11:00 - 19:00,מיקום חולה,34.863680084000066,32.288678649000076
37865,משרד שרותי רב קו - זכרון יעקב,,19/3/2020,11:00 - 17:30,מיקום חולה,34.954019534000054,32.573517493000054
37810,בית ספר אוהל שלום - גדרה,,19/3/2020,11:20 - 11:40,מיקום חולה,34.780688300000065,31.816732900000034
37170,"קופ""ח כללית - ירושלים",,19/3/2020,11:30 - 12:05,מיקום חולה,35.20877948900005,31.790460352000025
37630,חנות פרבורגר - אשקלון,,19/3/2020,12:00 - 13:00,מיקום חולה,34.577927600000066,31.66969720000003
36957,קיוסק - לוד,,19/3/2020,12:00 - 16:00,מיקום חולה,34.88979040600003,31.943053726000073
37869,שופרסל דיל - טבריה,,19/3/2020,12:00 - 14:00,מיקום חולה,35.535000000000025,32.78916670000007
37279,תלמוד תורה באר יהושע - בני ברק,,19/3/2020,12:20 - 15:00,מיקום חולה,34.83300990300006,32.08747432100006
37294,"סופר סל ""טאגור"" - תל אביב - יפו",,19/3/2020,12:30 - 13:00,מיקום חולה,34.79772550000007,32.117472700000064
37415,"בי""ס אולפנת צביה - אשקלון",,19/3/2020,12:30 - 13:30,מיקום חולה,34.558187400000065,31.657053000000076
36958,בית כנסת מורשה -רח' השילוח 6 חיפה,,19/3/2020,12:30-13:00,מיקום חולה,35.00022368300006,32.804004905000056
37785,בית כנסת ישראל הצעיר - בני ברק,,19/3/2020,12:30 - 13:00,מיקום חולה,34.825357300000064,32.08541440000005
37844,בית מדרש ישיבת באר יצחק מנחת חינוך 1 - מודיעין עילית,,19/3/2020,13:00 - 13:30,מיקום חולה,35.04453230000007,31.93250560000007
37631,חנות ממתקי אלי - אשקלון,,19/3/2020,13:00 - 13:30,מיקום חולה,34.576629000000025,31.669352700000047
37629,סופר ויקטורי - אשקלון,,19/3/2020,13:30 - 14:30,מיקום חולה,34.56327520000008,31.664189400000055
37417,שפע שוק מהדרין - אלעד,,19/3/2020,14:00 - 15:00,מיקום חולה,34.96068750000006,32.05523490000007
37797,מרכז בריאות כללית - רמלה,,19/3/2020,14:00 - 19:00,מיקום חולה,34.87200900000005,31.927581000000032
36959,בית הכנסת הגדול - בני ברק,,19/3/2020,14:30 - 15:00,מיקום חולה,34.828958500000056,32.08735480000007
37623,רשת יוחננוף - אור יהודה,,19/3/2020,15:00 - 23:59,מיקום חולה,34.858413650000045,32.022975289000044
37662,שוק עירוני - אשקלון,,19/3/2020,15:00 - 15:30,מיקום חולה,34.58478290000005,31.668793700000037
37663,סופרמרקט יינות ביתן - אזור תעשייה צפוני - אשקלון,,19/3/2020,16:00 - 17:00,מיקום חולה,34.60236710000004,31.66826640000005
37259,יוחננוף - בת ים,,19/3/2020,16:30 - 17:10,מיקום חולה,34.752364869000075,32.01285845000007
36960,חנות אופיס דיפו צומת בילו - רחובות,,19/3/2020,16:30 - 17:00,מיקום חולה,34.80543600000004,31.90939540000005
37867,יוחננוף - קרית עקרון,,19/3/2020,16:30 - 17:00,מיקום חולה,34.81453790000006,31.86019440000007
37167,סופר מנחם באזור תעשיה - שילה,,19/3/2020,16:43 - 16:55,מיקום חולה,35.30125387700008,32.04652118100006
37427,בית כנסת קהל חסידים - אשדוד,,19/3/2020,17:00 - 18:00,מיקום חולה,34.66043980000006,31.791470900000036
36961,בית כנסת מורשה -רח' השילוח 6 חיפה,,19/3/2020,17:00-19:00,מיקום חולה,35.00022368300006,32.804004905000056
37451,בית כנסת בית אליהו - נתניה,,19/3/2020,17:30 - 18:30,מיקום חולה,34.85935500000005,32.322299000000044
37722,סופר יוחננוף אאוטלט חוצות המפרץ חיפה - חיפה,,19/3/2020,17:30 - 18:30,מיקום חולה,35.056580000000054,32.80984200000006
37855,בית מדרש ישיבת באר יצחק רחוב מנחת חינוך 1 - מודיעין עילית,,19/3/2020,18:00 - 19:30,מיקום חולה,35.04453230000007,31.93250560000007
37671,"סופר ""ויקטורי"" - אשקלון",,19/3/2020,18:00 - 19:00,מיקום חולה,34.57581834900003,31.67613451300008
36962,"מרפאת כללית בסניף מישור הגפן, אופקים",,19/3/2020,18:00-18:30,מיקום חולה,34.61261540000004,31.31095400000004
36963,B7 שופרסל בי (סופרפארם של שופרסל) - באר שבע,,19/3/2020,19:00 - 19:30,מיקום חולה,34.81061941300004,31.243507102000024
37670,שוק אשקלון - אשקלון,,19/3/2020,19:00 - 20:00,מיקום חולה,34.584783300000026,31.668747800000062
37723,סופר אושר עד - חדרה,,19/3/2020,19:00 - 19:15,מיקום חולה,34.91476270000004,32.449090600000034
37724,מאפיית המשפחה (צמוד לאושר עד) - חדרה,,19/3/2020,19:15 - 19:30,מיקום חולה,34.913343800000064,32.44756950000004
37206,שופרסל דיל- עכו - עכו,,19/3/2020,19:30 - 20:30,מיקום חולה,35.08280510000003,32.92504750000006
37856,נסיעה באוטובוס קווים קו 5 מתחנת חפץ חיים לתחנת נתיבות המשפט - מודיעין עילית,,19/3/2020,19:35 - 19:40,מיקום חולה,35.044193318000055,31.93156729900005
37052,רמי לוי שיווק השקמה - נתניה,,19/3/2020,20:00 - 21:00,מיקום חולה,34.86245960000008,32.29264030000007
37163,בית הכנסת רעות - אלעד,,19/3/2020,20:10 - 20:30,מיקום חולה,34.96336000000008,32.04767570000007
37672,"חנות ""סעדה דגים"" השוק הישן - אשקלון",,19/3/2020,20:30 - 20:45,מיקום חולה,34.58477800000003,31.666865200000075
37428,בית כנסת קהל חסידים - אשדוד,,19/3/2020,22:00 - 23:00,מיקום חולה,34.66043980000006,31.791470900000036
37824,"בית כנסת ""מרוקאי"" קדימה - קדימה-צורן",,20/3/2020,05:00 - 06:00,מיקום חולה,34.917134066000074,32.27154814200003
36964,בית כנסת מורשה - רח' השילוח 6 חיפה,,20/3/2020,05:45-06:30,מיקום חולה,35.00022368300006,32.804004905000056
37651,סיטונאות רחמים - אשקלון,,20/3/2020,07:00 - 08:00,מיקום חולה,34.58789430000007,31.656188800000052
37624,סופרמקט יוחננוף - אור יהודה,,20/3/2020,07:00 - 15:00,מיקום חולה,34.848167629000045,32.03478331100007
37815,פיקוד העורף-מוקד קורונה - רמלה,,20/3/2020,07:00 - 16:00,מיקום חולה,34.87692054300004,31.921134316000064
37015,"סופר ""שוק העיר"" - גבעת זאב",,20/3/2020,08:00 - 09:15,מיקום חולה,35.17485958200007,31.862562788000048
37755,"חנות ירקות ""אפונה וגזר"" - מודיעין-מכבים-רעות",,20/3/2020,08:30 - 09:00,מיקום חולה,35.01361820000005,31.899710500000023
37756,"מכולת ""גולד מרקט"" - מודיעין-מכבים-רעות",,20/3/2020,09:00 - 09:30,מיקום חולה,35.01389780000005,31.89965470000004
37429,בית כנסת קהל חסידים - אשדוד,,20/3/2020,09:00 - 10:00,מיקום חולה,34.66043980000006,31.791470900000036
37237,בית כנסת חסידי בלז - בני ברק,,20/3/2020,09:00 - 22:00,מיקום חולה,34.83040990000006,32.085221700000034
37306,ליברה חברה לביטוח - חולון,,20/3/2020,10:00 - 15:00,מיקום חולה,34.80010900000008,32.00847100000004
37711,סופרמרקט שופרסל שלי- מרכז מסחרי לב רעות - מודיעין-מכבים-רעות,,20/3/2020,10:00 - 10:15,מיקום חולה,35.01829490000006,31.886555200000032
37205,"בית כנסת- אורייתא, סמוך לרחוב נפתלי - עכו",,20/3/2020,10:30 - 11:30,מיקום חולה,35.08908326400007,32.93586746600005
37598,חנות יאנוביץ - תל אביב - יפו,,20/3/2020,10:30 - 12:00,מיקום חולה,34.77717829300008,32.06038618800005
37590,סופר מרקט מגה - נתניה,,20/3/2020,11:00 - 11:30,מיקום חולה,34.846983900000055,32.279405000000054
37584,מכולת שוק אבולבן - אור יהודה,,20/3/2020,11:00 - 12:00,מיקום חולה,34.86177180000004,32.023076900000035
37626,ניו פארם אפרידר {BE] - אשקלון,,20/3/2020,11:00 - 11:30,מיקום חולה,34.55709600000006,31.680508400000065
37689,בית כנסת נחלת משה - בני ברק,,20/3/2020,11:00 - 13:00,מיקום חולה,34.840320029000054,32.082238449000045
37291,"סופרמרקט "" פלגמרקט - תל אביב - יפו",,20/3/2020,11:00 - 11:30,מיקום חולה,34.796630400000026,32.07739650000008
37045,סופר מרקט נתיב החסד - בני ברק,,20/3/2020,11:00 - 11:15,מיקום חולה,34.834889400000066,32.086299100000076
37204,"קופת חולים כללית, עמידר עכו - עכו",,20/3/2020,11:30 - 12:30,מיקום חולה,35.091371353000056,32.932893282000066
37664,"מוקד ""טרם"" - אשקלון",,20/3/2020,11:30 - 12:30,מיקום חולה,34.58587035900007,31.663358968000068
37693,בית כנסת איצקוביץ - בני ברק,,20/3/2020,12:30 - 13:00,מיקום חולה,34.83557150000007,32.08598520000004
36965,בית כנסת מורשה -רח' השילוח 6 חיפה,,20/3/2020,12:30-13:00,מיקום חולה,35.00022368300006,32.804004905000056
36966,מאפית אליס - טבריה,,20/3/2020,12:30 - 13:00,מיקום חולה,35.475951974000054,32.76943085500005
37691,ישיבת סלבוטקה - בני ברק,,20/3/2020,13:00 - 15:30,מיקום חולה,34.828261000000055,32.09009400000008
37253,"מרפאת טר""מ בני ברק - בני ברק",,20/3/2020,13:00 - 16:00,מיקום חולה,34.83795980000008,32.092488400000036
37786,"סופר ""יש בשכונה"" - בני ברק",,20/3/2020,13:00 - 13:30,מיקום חולה,34.82624740000006,32.08282430000003
37224,מוקד טרם - לוד,,20/3/2020,13:30 - 15:00,מיקום חולה,34.891408600000034,31.947614200000032
37050,שופרסל דיל בביג - יקנעם (מושבה),,20/3/2020,14:00 - 15:00,מיקום חולה,35.09242420000004,32.642419500000074
37762,גוד פארם - רמת גן,,20/3/2020,15:00 - 15:15,מיקום חולה,34.81410980000004,32.08379750000006
36996,סופר פארם - אשקלון,,20/3/2020,15:30 - 16:30,מיקום חולה,34.568105486000036,31.67325148900005
36967,"מלר""ד קורונה/מחלות זיהומיות יוספטל",,20/3/2020,16:00-18:30,מיקום חולה,34.94070203900003,29.55424518600006
37180,מגא בעיר - פתח תקווה,,20/3/2020,16:00 - 16:30,מיקום חולה,34.889577100000054,32.09372920000004
37694,בית כנסת אור הצפון - בני ברק,,20/3/2020,17:00 - 12:00,מיקום חולה,34.833049869000035,32.09843224100007
37695,בית כנסת תפארת נחמן - בני ברק,,20/3/2020,17:00 - 12:00,מיקום חולה,34.83284160000005,32.09055840000008
37688,בית כנסת תפארת נחמן - בני ברק,,20/3/2020,17:00 - 12:00,מיקום חולה,34.83284160000005,32.09055840000008
37430,תפילה בחצר הבניין של בית הכנסת - אשדוד,,20/3/2020,17:00 - 19:00,מיקום חולה,34.63283700000005,31.770845800000075
36968,בית כנסת מורשה -רח' השילוח 6 חיפה,,20/3/2020,17:00-19:00,מיקום חולה,35.00022368300006,32.804004905000056
37452,בית כנסת יעקב מאיר - נתניה,,20/3/2020,17:30 - 18:30,מיקום חולה,34.86481990000004,32.336465700000076
37191,יוצאי ישיבת חברון - בני ברק,,20/3/2020,17:30 - 17:00,מיקום חולה,34.83356337400005,32.085468330000026
37271,"בית כנסת ""אבי עזרי"" - בני ברק",,20/3/2020,20:20 - 21:00,מיקום חולה,34.87782060500007,32.085051891000035
36969,בית כנסת מורשה - רח' השילוח 6 חיפה,,21/3/2020,05:45-06:30,מיקום חולה,35.00022368300006,32.804004905000056
