town,date,accumulated_tested,accumulated_cases,lag7_accumulated_tested,lag7_accumulated_cases,town_code,n_2019,P,N,lag7_N,G,score
תל אביב-יפו,2020-03-30,1267,60,875,47,5000,460613,0.03316326530612245,0.2822325900484789,0.6078855785659545,0.4642857142857143,0
תל אביב-יפו,2020-03-31,1302,61,985,51,5000,460613,0.031545741324921134,0.21710199234498376,0.6295957778004528,0.3448275862068966,0
תל אביב-יפו,2020-04-01,1350,63,1015,54,5000,460613,0.026865671641791045,0.19539179311048538,0.6513059770349513,0.3,0
תל אביב-יפו,2020-04-02,1412,66,1097,56,5000,460613,0.031746031746031744,0.21710199234498376,0.5644651800969578,0.3846153846153846,0
תל אביב-יפו,2020-04-03,1436,66,1135,56,5000,460613,0.03322259136212625,0.21710199234498376,0.521044781627961,0.4166666666666667,0
תל אביב-יפו,2020-04-04,1469,68,1182,57,5000,460613,0.03832752613240418,0.2388121915794821,0.4124937854554691,0.5789473684210527,0
תל אביב-יפו,2020-04-05,1500,69,1236,58,5000,460613,0.041666666666666664,0.2388121915794821,0.30394278928297724,0.7857142857142857,0.09080637444809987
תל אביב-יפו,2020-04-06,1576,72,1267,60,5000,460613,0.038834951456310676,0.2605223908139805,0.2822325900484789,0.923076923076923,0.49970248532313843
תל אביב-יפו,2020-04-07,1657,74,1302,61,5000,460613,0.036619718309859155,0.2822325900484789,0.21710199234498376,1.3,1.2642822331354238
תל אביב-יפו,2020-04-08,1719,76,1350,63,5000,460613,0.03523035230352303,0.2822325900484789,0.19539179311048538,1.4444444444444444,1.4748295937002844
תל אביב-יפו,2020-04-09,1784,77,1412,66,5000,460613,0.02956989247311828,0.2388121915794821,0.21710199234498376,1.0999999999999999,0.7622387509163322
תל אביב-יפו,2020-04-10,1816,77,1436,66,5000,460613,0.02894736842105263,0.2388121915794821,0.21710199234498376,1.0999999999999999,0.762160935409824
תל אביב-יפו,2020-04-11,1879,77,1469,68,5000,460613,0.02195121951219512,0.19539179311048538,0.2388121915794821,0.8181818181818182,0
תל אביב-יפו,2020-04-12,1943,80,1500,69,5000,460613,0.024830699774266364,0.2388121915794821,0.2388121915794821,1,0.5710259922203262
תל אביב-יפו,2020-04-13,1975,83,1576,72,5000,460613,0.02756892230576441,0.2388121915794821,0.2605223908139805,0.9166666666666666,0.3973455160575036
תל אביב-יפו,2020-04-14,2021,84,1657,74,5000,460613,0.027472527472527472,0.21710199234498376,0.2822325900484789,0.7692307692307692,0
תל אביב-יפו,2020-04-15,2061,85,1719,76,5000,460613,0.02631578947368421,0.19539179311048538,0.2822325900484789,0.6923076923076923,0
תל אביב-יפו,2020-04-16,2099,85,1784,77,5000,460613,0.025396825396825397,0.173681593875987,0.2388121915794821,0.7272727272727273,0
תל אביב-יפו,2020-04-17,2131,85,1816,77,5000,460613,0.025396825396825397,0.173681593875987,0.2388121915794821,0.7272727272727273,0
תל אביב-יפו,2020-04-18,2161,86,1879,77,5000,460613,0.031914893617021274,0.19539179311048538,0.19539179311048538,1,0.37124082098851946
תל אביב-יפו,2020-04-19,2179,88,1943,80,5000,460613,0.03389830508474576,0.173681593875987,0.2388121915794821,0.7272727272727273,0
תל אביב-יפו,2020-04-20,2225,89,1975,83,5000,460613,0.024,0.13026119540699024,0.2388121915794821,0.5454545454545454,0
תל אביב-יפו,2020-04-21,2282,89,2021,84,5000,460613,0.019157088122605363,0.10855099617249188,0.21710199234498376,0.5,0
תל אביב-יפו,2020-04-22,2458,89,2061,85,5000,460613,0.010075566750629723,0.0868407969379935,0.19539179311048538,0.4444444444444444,0
תל אביב-יפו,2020-04-23,2505,91,2099,85,5000,460613,0.014778325123152709,0.13026119540699024,0.173681593875987,0.75,0
תל אביב-יפו,2020-04-24,2519,91,2131,85,5000,460613,0.015463917525773196,0.13026119540699024,0.173681593875987,0.75,0
תל אביב-יפו,2020-04-25,2530,91,2161,86,5000,460613,0.013550135501355014,0.10855099617249188,0.19539179311048538,0.5555555555555556,0
תל אביב-יפו,2020-04-26,2539,91,2179,88,5000,460613,0.008333333333333333,0.06513059770349512,0.173681593875987,0.375,0
תל אביב-יפו,2020-04-27,2555,91,2225,89,5000,460613,0.006060606060606061,0.04342039846899675,0.13026119540699024,0.33333333333333337,0
תל אביב-יפו,2020-04-28,2573,91,2282,89,5000,460613,0.006872852233676976,0.04342039846899675,0.10855099617249188,0.39999999999999997,0
תל אביב-יפו,2020-04-29,2599,91,2458,89,5000,460613,0.014184397163120567,0.04342039846899675,0.0868407969379935,0.5,0
תל אביב-יפו,2020-05-03,2658,93,2539,91,5000,460613,0.01680672268907563,0.04342039846899675,0.06513059770349512,0.6666666666666667,0
תל אביב-יפו,2020-05-04,2662,94,2555,91,5000,460613,0.028037383177570093,0.06513059770349512,0.04342039846899675,1.5,0.08307405973180705
תל אביב-יפו,2020-05-05,2672,95,2573,91,5000,460613,0.04040404040404041,0.0868407969379935,0.04342039846899675,2,0.9476661092404587
תל אביב-יפו,2020-05-06,2688,96,2599,91,5000,460613,0.056179775280898875,0.10855099617249188,0.04342039846899675,2.5,1.6190687300426954
תל אביב-יפו,2020-05-10,2723,97,2658,93,5000,460613,0.06153846153846154,0.0868407969379935,0.04342039846899675,2,0.9503079118822613
תל אביב-יפו,2020-05-11,2735,97,2662,94,5000,460613,0.0410958904109589,0.06513059770349512,0.06513059770349512,1,0
תל אביב-יפו,2020-05-12,2746,97,2672,95,5000,460613,0.02702702702702703,0.04342039846899675,0.0868407969379935,0.5,0
תל אביב-יפו,2020-05-13,2771,97,2688,96,5000,460613,0.012048192771084338,0.021710199234498375,0.10855099617249188,0.19999999999999998,0
תל אביב-יפו,2020-05-17,2983,112,2723,97,5000,460613,0.057692307692307696,0.32565298851747565,0.0868407969379935,3.7500000000000004,3.52880030147856
תל אביב-יפו,2020-05-18,2998,113,2735,97,5000,460613,0.060836501901140684,0.347363187751974,0.06513059770349512,5.333333333333334,4.298173034070939
תל אביב-יפו,2020-05-19,3013,113,2746,97,5000,460613,0.0599250936329588,0.347363187751974,0.04342039846899675,8,5.108989324253745
תל אביב-יפו,2020-05-20,3099,114,2771,97,5000,460613,0.051829268292682924,0.36907338698647235,0.021710199234498375,17,6.676145572655407
תל אביב-יפו,2020-05-24,3361,116,2983,112,5000,460613,0.010582010582010581,0.0868407969379935,0.32565298851747565,0.26666666666666666,0
תל אביב-יפו,2020-05-25,3369,116,2998,113,5000,460613,0.008086253369272238,0.06513059770349512,0.347363187751974,0.1875,0
תל אביב-יפו,2020-05-26,3382,119,3013,113,5000,460613,0.016260162601626018,0.13026119540699024,0.347363187751974,0.375,0
תל אביב-יפו,2020-05-27,3392,120,3099,114,5000,460613,0.020477815699658702,0.13026119540699024,0.36907338698647235,0.35294117647058826,0
תל אביב-יפו,2020-05-28,3400,121,3280,114,5000,460613,0.058333333333333334,0.15197139464148862,0.36907338698647235,0.411764705882353,0
תל אביב-יפו,2020-05-29,3404,122,3343,116,5000,460613,0.09836065573770492,0.13026119540699024,0.4124937854554691,0.3157894736842105,0
תל אביב-יפו,2020-05-30,3405,122,3346,116,5000,460613,0.1016949152542373,0.13026119540699024,0.4124937854554691,0.3157894736842105,0
תל אביב-יפו,2020-05-31,3410,122,3361,116,5000,460613,0.12244897959183673,0.13026119540699024,0.0868407969379935,1.5,0.7880226898435357
תל אביב-יפו,2020-06-01,3456,129,3369,116,5000,460613,0.14942528735632185,0.2822325900484789,0.06513059770349512,4.333333333333334,3.686328537918104
תל אביב-יפו,2020-06-02,3722,133,3382,119,5000,460613,0.041176470588235294,0.30394278928297724,0.13026119540699024,2.3333333333333335,2.508826991163368
תל אביב-יפו,2020-06-03,3778,137,3392,120,5000,460613,0.04404145077720207,0.36907338698647235,0.13026119540699024,2.8333333333333335,3.0916531570098607
תל אביב-יפו,2020-06-04,3908,144,3400,121,5000,460613,0.045275590551181105,0.4993345823934626,0.15197139464148862,3.2857142857142856,3.6903486804458923
תל אביב-יפו,2020-06-05,3967,154,3404,122,5000,460613,0.056838365896980464,0.694726375503948,0.13026119540699024,5.333333333333334,4.990820447630364
תל אביב-יפו,2020-06-06,4013,154,3405,122,5000,460613,0.05263157894736842,0.694726375503948,0.13026119540699024,5.333333333333334,4.990294599261663
תל אביב-יפו,2020-06-07,4101,157,3410,122,5000,460613,0.05065123010130246,0.7598569732074432,0.13026119540699024,5.833333333333334,5.258883531724966
תל אביב-יפו,2020-06-08,4419,174,3456,129,5000,460613,0.04672897196261682,0.9769589655524269,0.2822325900484789,3.4615384615384612,4.465956757833385
תל אביב-יפו,2020-06-09,4554,184,3722,133,5000,460613,0.06129807692307692,1.107220160959417,0.30394278928297724,3.6428571428571423,4.695051380508017
תל אביב-יפו,2020-06-10,5034,207,3778,137,5000,460613,0.05573248407643312,1.5197139464148863,0.36907338698647235,4.11764705882353,5.256052480495372
תל אביב-יפו,2020-06-11,5633,234,3908,144,5000,460613,0.05217391304347826,1.9539179311048538,0.4993345823934626,3.9130434782608696,5.404989200213103
תל אביב-יפו,2020-06-12,5869,247,3967,154,5000,460613,0.04889589905362776,2.019048528808349,0.694726375503948,2.90625,4.84246554319219
תל אביב-יפו,2020-06-13,6011,252,4013,154,5000,460613,0.04904904904904905,2.1275995249808406,0.694726375503948,3.0624999999999996,4.999588643493565
תל אביב-יפו,2020-06-14,6114,254,4101,157,5000,460613,0.04818678589170392,2.1058893257463422,0.7598569732074432,2.771428571428571,4.789487042717956
תל אביב-יפו,2020-06-15,6303,261,4419,174,5000,460613,0.04617834394904458,1.8887873334013587,0.9769589655524269,1.9333333333333333,3.960198551366915
תל אביב-יפו,2020-06-16,6462,266,4554,184,5000,460613,0.0429769392033543,1.7802363372288668,1.107220160959417,1.6078431372549022,3.5319054756946993
תל אביב-יפו,2020-06-17,7053,301,5034,207,5000,460613,0.04655770183259039,2.040758728042847,1.5197139464148863,1.3428571428571427,3.30874045739054
תל אביב-יפו,2020-06-18,7546,319,5633,234,5000,460613,0.04443282801881861,1.8453669349323618,1.9539179311048538,0.9444444444444444,2.503915414262944
תל אביב-יפו,2020-06-19,7816,326,5869,247,5000,460613,0.040575243965074476,1.7151057395253715,2.019048528808349,0.8494623655913978,2.2182433585403594
תל אביב-יפו,2020-06-20,7965,329,6011,252,5000,460613,0.03940634595701126,1.671685341056375,2.1275995249808406,0.7857142857142858,2.036433983414707
תל אביב-יפו,2020-06-21,8102,329,6114,254,5000,460613,0.03772635814889336,1.628264942587378,2.1058893257463422,0.7731958762886598,1.9777850603209497
תל אביב-יפו,2020-06-22,8394,337,6303,261,5000,460613,0.03634624581539933,1.6499751418218764,1.8887873334013587,0.8735632183908045,2.2349539462269226
תל אביב-יפו,2020-06-23,9248,361,6462,266,5000,460613,0.03409906676238335,2.0624689272773455,1.7802363372288668,1.1585365853658536,3.0224814455685864
תל אביב-יפו,2020-06-24,9848,386,7053,301,5000,460613,0.03041144901610018,1.8453669349323618,2.040758728042847,0.9042553191489362,2.4151925180081264
תל אביב-יפו,2020-06-25,10320,403,7546,319,5000,460613,0.03028118240807498,1.8236567356978635,1.8453669349323618,0.9882352941176471,2.5809599133004895
תל אביב-יפו,2020-06-26,11286,443,7816,326,5000,460613,0.03371757925072046,2.54009331043631,1.7151057395253715,1.4810126582278484,3.7218676788157383
תל אביב-יפו,2020-06-27,11546,470,7965,329,5000,460613,0.039374476403239315,3.0611380920642706,1.671685341056375,1.8311688311688308,4.3336175189277135
תל אביב-יפו,2020-06-28,11620,473,8102,329,5000,460613,0.04093234792495736,3.126268689767766,1.628264942587378,1.9200000000000002,4.449607097096173
תל אביב-יפו,2020-06-29,11791,490,8394,337,5000,460613,0.0450397409478952,3.321660482878251,1.6499751418218764,2.013157894736842,4.605503933173304
תל אביב-יפו,2020-06-30,12803,536,9248,361,5000,460613,0.04922644163150492,3.799284866037216,2.0624689272773455,1.842105263157895,4.562784325723571
תל אביב-יפו,2020-07-01,13050,558,9848,386,5000,460613,0.05371642723297939,3.7341542683337208,1.8453669349323618,2.0235294117647062,4.733922352814021
תל אביב-יפו,2020-07-02,13936,612,10320,403,5000,460613,0.05779867256637168,4.53743164001016,1.8236567356978635,2.488095238095238,5.342620874228774
תל אביב-יפו,2020-07-03,14823,660,11286,443,5000,460613,0.061351427763641504,4.711113233886147,2.54009331043631,1.8547008547008543,4.793040001446493
תל אביב-יפו,2020-07-04,15310,690,11546,470,5000,460613,0.05844845908607864,4.7762438315896425,3.0611380920642706,1.5602836879432627,4.460695797636681
תל אביב-יפו,2020-07-05,17528,812,11620,473,5000,460613,0.05737982396750169,7.3597575404949485,3.126268689767766,2.3541666666666665,5.715573082935459
תל אביב-יפו,2020-07-06,18725,895,11791,490,5000,460613,0.058407845399480816,8.792630689971842,3.321660482878251,2.647058823529412,6.128113221159854
תל אביב-יפו,2020-07-07,19959,976,12803,536,5000,460613,0.06148686416992733,9.552487663179285,3.799284866037216,2.5142857142857142,6.108464972861306
תל אביב-יפו,2020-07-08,21418,1052,13050,558,5000,460613,0.05903441682600383,10.724838421842197,3.7341542683337208,2.8720930232558137,6.490023781990284
תל אביב-יפו,2020-07-09,24009,1166,13936,612,5000,460613,0.05499851087064429,12.0274503759121,4.53743164001016,2.6507177033492826,6.443727252121233
תל אביב-יפו,2020-07-10,25006,1235,14823,660,5000,460613,0.05646666011980752,12.483364559836565,4.711113233886147,2.6497695852534564,6.48040062977628
תל אביב-יפו,2020-07-11,27095,1353,15310,690,5000,460613,0.05625795502757743,14.393862092472423,4.7762438315896425,3.0136363636363637,6.880129004181484
תל אביב-יפו,2020-07-12,28541,1432,17528,812,5000,460613,0.05629710342322709,13.460323525388992,7.3597575404949485,1.8289085545722714,5.814222239234587
תל אביב-יפו,2020-07-13,30447,1541,18725,895,5000,460613,0.05511004947961099,14.02478870548595,8.792630689971842,1.5950617283950617,5.581540015269851
תל אביב-יפו,2020-07-14,31517,1608,19959,976,5000,460613,0.05468074061256273,13.720845916202972,9.552487663179285,1.4363636363636363,5.349980703142701
תל אביב-יפו,2020-07-15,33413,1687,21418,1052,5000,460613,0.052938724468528556,13.785976513906467,10.724838421842197,1.285425101214575,5.1324481848109675
תל אביב-יפו,2020-07-16,35031,1776,24009,1166,5000,460613,0.05534385773906732,13.243221533044007,12.0274503759121,1.1010830324909746,4.782992362175059
תל אביב-יפו,2020-07-17,35917,1845,25006,1235,5000,460613,0.05590688296214829,13.243221533044007,12.483364559836565,1.0608695652173912,4.7086520322278105
תל אביב-יפו,2020-07-18,36197,1875,27095,1353,5000,460613,0.057350032959789056,11.332724000408152,14.393862092472423,0.7873303167420814,3.956648419346337
תל אביב-יפו,2020-07-19,37275,1950,28541,1432,5000,460613,0.05930844973666132,11.245883203470157,13.460323525388992,0.8354838709677419,4.067927208867429
תל אביב-יפו,2020-07-20,38345,2050,30447,1541,5000,460613,0.06444669536591542,11.050491410359673,14.02478870548595,0.7879256965944272,3.9338277609572763
תל אביב-יפו,2020-07-21,39832,2143,31517,1608,5000,460613,0.06434155141310884,11.61495659045663,13.720845916202972,0.8465189873417722,4.127091028271115
תל אביב-יפו,2020-07-22,42428,2273,33413,1687,5000,460613,0.06500277315585136,12.722176751416047,13.785976513906467,0.9228346456692913,4.390861599540308
תל אביב-יפו,2020-07-23,43437,2353,35031,1776,5000,460613,0.06864144658577206,12.526784958305562,13.243221533044007,0.9459016393442624,4.425215947962979
תל אביב-יפו,2020-07-24,44164,2406,35917,1845,5000,460613,0.06802473626773373,12.179421770553589,13.243221533044007,0.9196721311475411,4.340774776217014
תל אביב-יפו,2020-07-25,44938,2460,36197,1875,5000,460613,0.06692598100903786,12.700466552181549,11.332724000408152,1.1206896551724137,4.777892995506594
תל אביב-יפו,2020-07-26,45436,2498,37275,1950,5000,460613,0.06714863374586448,11.89718918050511,11.245883203470157,1.057915057915058,4.597295837493486
תל אביב-יפו,2020-07-27,46847,2592,38345,2050,5000,460613,0.06374970595154081,11.76692798509812,11.050491410359673,1.0648330058939097,4.598897566412009
תל אביב-יפו,2020-07-28,47247,2642,39832,2143,5000,460613,0.06729602157788267,10.83338941801469,11.61495659045663,0.9327102803738319,4.2517236781099506
תל אביב-יפו,2020-07-29,47653,2693,42428,2273,5000,460613,0.08038277511961722,9.118283678489316,12.722176751416047,0.7167235494880545,3.554199283518341
תל אביב-יפו,2020-07-30,48526,2755,43437,2353,5000,460613,0.07899390842994694,8.727500092268347,12.526784958305562,0.6967071057192374,3.4535728533447796
תל אביב-יפו,2020-07-31,48842,2790,44164,2406,5000,460613,0.08208636169303121,8.336716506047376,12.179421770553589,0.6844919786096256,3.372773523879589
תל אביב-יפו,2020-08-01,48951,2798,44938,2460,5000,460613,0.08422626463992026,7.338047341260451,12.700466552181549,0.5777777777777778,2.906469157015506
תל אביב-יפו,2020-08-02,49145,2813,45436,2498,5000,460613,0.08492855217039633,6.838712758866989,11.89718918050511,0.5748175182481752,2.8258102935523404
תל אביב-יפו,2020-08-03,49956,2872,46847,2592,5000,460613,0.09006111289803795,6.078855785659545,11.76692798509812,0.5166051660516605,2.4951213276908835
תל אביב-יפו,2020-08-04,50284,2918,47247,2642,5000,460613,0.09087915706289101,5.992014988721551,10.83338941801469,0.5531062124248496,2.6173771822314458
תל אביב-יפו,2020-08-05,50642,2967,47653,2693,5000,460613,0.09166945466711275,5.948594590252555,9.118283678489316,0.6523809523809525,2.9403604603929443
תל אביב-יפו,2020-08-06,50932,3016,48526,2755,5000,460613,0.1084788029925187,5.666362000204076,8.727500092268347,0.6492537313432836,2.8842437770542753
תל אביב-יפו,2020-08-07,51209,3053,48842,2790,5000,460613,0.1111111111111111,5.709782398673073,8.336716506047376,0.6848958333333334,2.9990927621969012
תל אביב-יפו,2020-08-08,51362,3083,48951,2798,5000,460613,0.11820821236001659,6.1874067818320375,7.338047341260451,0.8431952662721893,3.4961786583350882
תל אביב-יפו,2020-08-09,51575,3100,49145,2813,5000,460613,0.11810699588477366,6.230827180301033,6.838712758866989,0.911111111111111,3.658091626063366
תל אביב-יפו,2020-08-10,51907,3132,49956,2872,5000,460613,0.13326499231163505,5.644651800969577,6.078855785659545,0.9285714285714285,3.59915069269721
תל אביב-יפו,2020-08-11,52515,3170,50284,2918,5000,460613,0.11295383236216944,5.47097020709359,5.992014988721551,0.9130434782608695,3.531631642095413
תל אביב-יפו,2020-08-12,52813,3199,50642,2967,5000,460613,0.10686319668355597,5.036766222403623,5.948594590252555,0.8467153284671531,3.2973406837584056
תל אביב-יפו,2020-08-13,53141,3235,50932,3016,5000,460613,0.09913988229968311,4.754533632355144,5.666362000204076,0.8390804597701148,3.220593742041748
תל אביב-יפו,2020-08-14,53631,3276,51209,3053,5000,460613,0.09207266721717589,4.841374429293138,5.709782398673073,0.8479087452471483,3.2587432153771467
תל אביב-יפו,2020-08-15,54134,3318,51362,3083,5000,460613,0.08477633477633478,5.101896820107117,6.1874067818320375,0.8245614035087717,3.2544021056923897
תל אביב-יפו,2020-08-16,54356,3337,51575,3100,5000,460613,0.08522114347357065,5.145317218576115,6.230827180301033,0.8257839721254356,3.2658955167705206
תל אביב-יפו,2020-08-17,55043,3384,51907,3132,5000,460613,0.08035714285714286,5.47097020709359,5.644651800969577,0.9692307692307691,3.6469955253105293
תל אביב-יפו,2020-08-18,55434,3440,52515,3170,5000,460613,0.09249743062692703,5.861753793314561,5.47097020709359,1.0714285714285716,3.917996762750816
תל אביב-יפו,2020-08-19,55808,3470,52813,3199,5000,460613,0.09048414023372287,5.88346399254906,5.036766222403623,1.168103448275862,4.09421911878587
תל אביב-יפו,2020-08-20,56435,3514,53141,3235,5000,460613,0.08469945355191257,6.0571455864250465,4.754533632355144,1.273972602739726,4.296106199475257
תל אביב-יפו,2020-08-21,56778,3542,53631,3276,5000,460613,0.08452494439148395,5.7749129963765675,4.841374429293138,1.1928251121076232,4.1167378834239665
תל אביב-יפו,2020-08-22,57333,3570,54134,3318,5000,460613,0.0787746170678337,5.47097020709359,5.101896820107117,1.0723404255319149,3.848989943329603
תל אביב-יפו,2020-08-23,58036,3598,54356,3337,5000,460613,0.07092391304347827,5.666362000204076,5.145317218576115,1.1012658227848102,3.9363333107784255
תל אביב-יפו,2020-08-24,58483,3648,55043,3384,5000,460613,0.07674418604651163,5.731492597907571,5.47097020709359,1.0476190476190477,3.8486090396220884
תל אביב-יפו,2020-08-25,58906,3684,55434,3440,5000,460613,0.07027649769585254,5.297288613217604,5.861753793314561,0.9037037037037038,3.4734722020450106
תל אביב-יפו,2020-08-26,60172,3766,55808,3470,5000,460613,0.06782768102658111,6.426218973411519,5.88346399254906,1.092250922509225,4.045346063291274
תל אביב-יפו,2020-08-27,61188,3852,56435,3514,5000,460613,0.07111298127498422,7.338047341260451,6.0571455864250465,1.2114695340501793,4.3856301274158715
תל אביב-יפו,2020-08-28,61652,3897,56778,3542,5000,460613,0.07283545342634387,7.707120728246924,5.7749129963765675,1.3345864661654137,4.628492064491314
תל אביב-יפו,2020-08-29,61810,3912,57333,3570,5000,460613,0.07639044002680366,7.424888138198444,5.47097020709359,1.3571428571428572,4.625149723118493
תל אביב-יפו,2020-08-30,62073,3941,58036,3598,5000,460613,0.0849640822392866,7.446598337432943,5.666362000204076,1.314176245210728,4.564797919082516
