CityName,CityCode,Date,first_dose_0-19,first_dose_20-29,first_dose_30-39,first_dose_40-49,first_dose_50-59,first_dose_60-69,first_dose_70-79,first_dose_80-89,first_dose_90+,second_dose_0-19,second_dose_20-29,second_dose_30-39,second_dose_40-49,second_dose_50-59,second_dose_60-69,second_dose_70-79,second_dose_80-89,second_dose_90+
קרית מלאכי,1034,2021-01-14,23.0,196.0,282.0,401.0,775.0,1248.0,764.0,267.0,42.0,0.0,<15,<15,15.0,19.0,89.0,42.0,<15,0.0
קרית מלאכי,1034,2021-01-15,23.0,200.0,293.0,421.0,826.0,1275.0,776.0,269.0,43.0,0.0,<15,<15,15.0,20.0,109.0,52.0,<15,0.0
קרית מלאכי,1034,2021-01-16,24.0,205.0,297.0,424.0,831.0,1275.0,776.0,269.0,43.0,0.0,<15,<15,16.0,24.0,134.0,64.0,<15,0.0
קרית מלאכי,1034,2021-01-17,26.0,229.0,310.0,452.0,876.0,1284.0,779.0,269.0,43.0,0.0,<15,18.0,24.0,35.0,176.0,89.0,<15,0.0
קרית מלאכי,1034,2021-01-18,28.0,264.0,331.0,504.0,928.0,1302.0,785.0,272.0,43.0,<15,<15,30.0,29.0,50.0,233.0,119.0,23.0,<15
קרית מלאכי,1034,2021-01-19,29.0,296.0,358.0,580.0,1007.0,1354.0,805.0,276.0,44.0,<15,24.0,43.0,48.0,76.0,301.0,162.0,32.0,<15
קרית מלאכי,1034,2021-01-20,31.0,335.0,389.0,685.0,1055.0,1398.0,824.0,283.0,47.0,<15,37.0,70.0,78.0,123.0,381.0,221.0,43.0,<15
קרית מלאכי,1034,2021-01-21,33.0,347.0,434.0,729.0,1096.0,1414.0,827.0,287.0,47.0,<15,61.0,88.0,119.0,170.0,492.0,287.0,65.0,<15
קרית מלאכי,1034,2021-01-22,35.0,350.0,456.0,757.0,1112.0,1421.0,830.0,289.0,47.0,<15,64.0,93.0,132.0,191.0,538.0,306.0,73.0,<15
קרית מלאכי,1034,2021-01-23,35.0,353.0,459.0,763.0,1116.0,1421.0,830.0,289.0,47.0,<15,64.0,95.0,138.0,208.0,560.0,313.0,79.0,<15
קרית מלאכי,1034,2021-01-24,45.0,366.0,468.0,781.0,1122.0,1427.0,831.0,290.0,47.0,<15,76.0,114.0,168.0,242.0,590.0,340.0,85.0,<15
קרית מלאכי,1034,2021-01-25,65.0,402.0,489.0,841.0,1155.0,1437.0,835.0,291.0,47.0,<15,94.0,127.0,192.0,280.0,626.0,354.0,92.0,<15
קרית מלאכי,1034,2021-01-26,84.0,447.0,528.0,896.0,1201.0,1466.0,851.0,298.0,47.0,<15,108.0,149.0,217.0,353.0,728.0,410.0,119.0,<15
קרית מלאכי,1034,2021-01-27,106.0,480.0,566.0,923.0,1224.0,1488.0,857.0,303.0,48.0,<15,121.0,164.0,245.0,403.0,844.0,490.0,149.0,20.0
קרית מלאכי,1034,2021-01-28,119.0,528.0,600.0,942.0,1240.0,1502.0,862.0,308.0,48.0,15.0,149.0,198.0,290.0,493.0,978.0,590.0,198.0,29.0
קרית מלאכי,1034,2021-01-29,132.0,555.0,657.0,961.0,1248.0,1511.0,863.0,309.0,48.0,17.0,156.0,208.0,306.0,515.0,1024.0,623.0,213.0,31.0
קרית מלאכי,1034,2021-01-30,134.0,556.0,664.0,965.0,1251.0,1511.0,863.0,309.0,48.0,17.0,157.0,211.0,312.0,519.0,1025.0,623.0,213.0,32.0
קרית מלאכי,1034,2021-01-31,137.0,572.0,688.0,980.0,1260.0,1519.0,865.0,310.0,49.0,17.0,163.0,226.0,330.0,533.0,1035.0,628.0,215.0,32.0
קרית מלאכי,1034,2021-02-01,147.0,611.0,756.0,1025.0,1284.0,1534.0,872.0,312.0,50.0,18.0,163.0,228.0,338.0,543.0,1039.0,630.0,215.0,32.0
קרית מלאכי,1034,2021-02-02,154.0,630.0,783.0,1041.0,1294.0,1538.0,872.0,314.0,50.0,18.0,167.0,234.0,345.0,559.0,1054.0,635.0,216.0,33.0
קרית עקרון,469,2020-12-20,0.0,0.0,0.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-21,0.0,<15,0.0,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-22,0.0,<15,0.0,<15,19.0,16.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-23,0.0,<15,<15,17.0,33.0,42.0,23.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-24,0.0,<15,<15,19.0,40.0,72.0,38.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-25,0.0,<15,<15,21.0,42.0,75.0,46.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-26,0.0,<15,<15,22.0,43.0,84.0,57.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-27,0.0,<15,<15,27.0,56.0,134.0,96.0,23.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-28,0.0,16.0,19.0,34.0,69.0,188.0,145.0,33.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-29,<15,23.0,30.0,43.0,85.0,236.0,181.0,53.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-30,<15,31.0,39.0,49.0,105.0,295.0,214.0,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2020-12-31,<15,36.0,54.0,72.0,129.0,363.0,256.0,90.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-01,<15,36.0,59.0,74.0,139.0,389.0,268.0,97.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-02,<15,38.0,61.0,79.0,150.0,403.0,277.0,99.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-03,<15,46.0,70.0,87.0,178.0,457.0,317.0,130.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-04,<15,56.0,76.0,103.0,192.0,497.0,337.0,137.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-05,<15,67.0,80.0,111.0,228.0,537.0,359.0,147.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-06,<15,71.0,82.0,118.0,249.0,562.0,379.0,153.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-07,<15,74.0,86.0,125.0,270.0,584.0,393.0,161.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-08,<15,75.0,91.0,127.0,278.0,592.0,405.0,165.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-09,<15,75.0,91.0,138.0,296.0,611.0,420.0,167.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-10,<15,82.0,107.0,150.0,316.0,629.0,422.0,170.0,41.0,0.0,0.0,0.0,<15,<15,0.0,0.0,0.0,0.0
קרית עקרון,469,2021-01-11,<15,92.0,119.0,171.0,361.0,656.0,442.0,180.0,44.0,0.0,<15,0.0,<15,<15,<15,<15,0.0,0.0
קרית עקרון,469,2021-01-12,<15,95.0,124.0,182.0,370.0,673.0,450.0,184.0,44.0,0.0,<15,0.0,<15,<15,<15,<15,<15,0.0
קרית עקרון,469,2021-01-13,<15,96.0,133.0,193.0,406.0,691.0,451.0,184.0,45.0,0.0,<15,<15,<15,30.0,35.0,20.0,<15,0.0
קרית עקרון,469,2021-01-14,<15,101.0,140.0,201.0,441.0,701.0,456.0,187.0,45.0,0.0,<15,<15,17.0,37.0,62.0,36.0,<15,0.0
קרית עקרון,469,2021-01-15,<15,104.0,143.0,204.0,460.0,704.0,462.0,187.0,45.0,0.0,<15,<15,18.0,38.0,66.0,44.0,<15,0.0
קרית עקרון,469,2021-01-16,<15,106.0,145.0,209.0,486.0,708.0,464.0,189.0,45.0,0.0,<15,<15,20.0,40.0,73.0,54.0,17.0,0.0
קרית עקרון,469,2021-01-17,19.0,122.0,148.0,226.0,519.0,714.0,467.0,189.0,45.0,0.0,<15,<15,22.0,50.0,111.0,79.0,21.0,<15
קרית עקרון,469,2021-01-18,21.0,145.0,153.0,249.0,538.0,717.0,475.0,192.0,46.0,0.0,<15,16.0,31.0,63.0,175.0,137.0,31.0,<15
קרית עקרון,469,2021-01-19,24.0,160.0,162.0,282.0,574.0,723.0,477.0,192.0,47.0,<15,19.0,27.0,37.0,76.0,217.0,167.0,49.0,<15
קרית עקרון,469,2021-01-20,24.0,168.0,178.0,316.0,601.0,728.0,481.0,193.0,47.0,<15,26.0,33.0,48.0,94.0,267.0,203.0,69.0,<15
קרית עקרון,469,2021-01-21,25.0,177.0,195.0,351.0,620.0,735.0,483.0,195.0,47.0,<15,30.0,47.0,61.0,118.0,333.0,247.0,84.0,16.0
קרית עקרון,469,2021-01-22,25.0,180.0,206.0,363.0,626.0,743.0,484.0,195.0,48.0,<15,30.0,52.0,64.0,126.0,359.0,255.0,91.0,19.0
קרית עקרון,469,2021-01-23,27.0,180.0,209.0,369.0,628.0,743.0,484.0,196.0,48.0,<15,30.0,54.0,69.0,136.0,374.0,266.0,94.0,21.0
קרית עקרון,469,2021-01-24,44.0,201.0,241.0,431.0,664.0,754.0,488.0,198.0,50.0,<15,37.0,59.0,78.0,157.0,414.0,302.0,122.0,25.0
קרית עקרון,469,2021-01-25,64.0,231.0,284.0,462.0,693.0,767.0,492.0,202.0,54.0,<15,46.0,66.0,93.0,176.0,455.0,322.0,132.0,25.0
קרית עקרון,469,2021-01-26,72.0,261.0,304.0,476.0,704.0,774.0,498.0,204.0,54.0,<15,53.0,73.0,100.0,203.0,484.0,338.0,139.0,29.0
קרית עקרון,469,2021-01-27,86.0,277.0,343.0,500.0,721.0,780.0,498.0,205.0,55.0,<15,60.0,75.0,110.0,227.0,523.0,356.0,143.0,34.0
קרית עקרון,469,2021-01-28,93.0,308.0,359.0,517.0,739.0,785.0,498.0,205.0,55.0,<15,67.0,81.0,118.0,252.0,555.0,381.0,158.0,36.0
קרית עקרון,469,2021-01-29,97.0,317.0,369.0,524.0,747.0,785.0,498.0,207.0,56.0,<15,68.0,85.0,120.0,265.0,569.0,393.0,159.0,36.0
קרית עקרון,469,2021-01-30,100.0,327.0,389.0,529.0,753.0,789.0,499.0,207.0,57.0,<15,68.0,85.0,132.0,281.0,588.0,404.0,161.0,37.0
קרית עקרון,469,2021-01-31,106.0,337.0,434.0,549.0,775.0,794.0,500.0,207.0,57.0,<15,73.0,99.0,140.0,295.0,603.0,410.0,170.0,42.0
קרית עקרון,469,2021-02-01,113.0,367.0,452.0,558.0,784.0,800.0,501.0,208.0,57.0,<15,83.0,111.0,156.0,339.0,631.0,432.0,176.0,43.0
קרית עקרון,469,2021-02-02,120.0,376.0,465.0,565.0,799.0,805.0,504.0,211.0,58.0,<15,88.0,117.0,173.0,357.0,649.0,441.0,182.0,43.0
קרית שמונה,2800,2020-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-21,0.0,<15,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-22,<15,<15,22.0,31.0,38.0,186.0,102.0,39.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-23,<15,18.0,34.0,62.0,78.0,362.0,220.0,67.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-24,<15,27.0,47.0,85.0,131.0,629.0,403.0,125.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-25,<15,29.0,56.0,103.0,184.0,771.0,471.0,170.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-26,<15,29.0,56.0,103.0,185.0,774.0,471.0,170.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-27,<15,50.0,98.0,183.0,345.0,1031.0,631.0,243.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-28,22.0,78.0,147.0,282.0,526.0,1219.0,727.0,287.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-29,26.0,108.0,188.0,364.0,638.0,1426.0,826.0,332.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-30,30.0,138.0,219.0,436.0,757.0,1592.0,914.0,372.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2020-12-31,34.0,169.0,261.0,492.0,866.0,1758.0,979.0,412.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-01,34.0,179.0,271.0,533.0,934.0,1823.0,1002.0,423.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-02,40.0,197.0,292.0,596.0,1025.0,1879.0,1025.0,450.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-03,48.0,232.0,328.0,691.0,1168.0,2064.0,1109.0,503.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-04,53.0,269.0,364.0,747.0,1260.0,2124.0,1143.0,515.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-05,65.0,305.0,401.0,821.0,1329.0,2174.0,1173.0,530.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-06,78.0,334.0,430.0,913.0,1416.0,2226.0,1202.0,545.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-07,89.0,373.0,477.0,1098.0,1650.0,2300.0,1235.0,558.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-08,92.0,379.0,485.0,1104.0,1669.0,2305.0,1237.0,560.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-09,92.0,382.0,488.0,1104.0,1669.0,2305.0,1240.0,560.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-10,94.0,387.0,490.0,1106.0,1670.0,2305.0,1244.0,562.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרית שמונה,2800,2021-01-11,94.0,388.0,492.0,1108.0,1675.0,2310.0,1244.0,563.0,94.0,0.0,<15,<15,<15,<15,<15,<15,0.0,0.0
קרית שמונה,2800,2021-01-12,95.0,397.0,501.0,1123.0,1697.0,2314.0,1246.0,564.0,95.0,<15,<15,19.0,23.0,30.0,147.0,90.0,30.0,<15
קרית שמונה,2800,2021-01-13,97.0,425.0,528.0,1172.0,1776.0,2359.0,1258.0,571.0,96.0,<15,18.0,29.0,50.0,69.0,329.0,196.0,58.0,<15
קרית שמונה,2800,2021-01-14,99.0,453.0,556.0,1223.0,1848.0,2379.0,1260.0,575.0,96.0,<15,26.0,43.0,78.0,121.0,558.0,365.0,107.0,<15
קרית שמונה,2800,2021-01-15,103.0,484.0,584.0,1253.0,1885.0,2388.0,1263.0,576.0,96.0,<15,28.0,54.0,96.0,158.0,688.0,427.0,150.0,<15
קרית שמונה,2800,2021-01-16,103.0,485.0,584.0,1254.0,1887.0,2388.0,1263.0,576.0,96.0,<15,28.0,54.0,96.0,159.0,689.0,427.0,150.0,<15
קרית שמונה,2800,2021-01-17,115.0,556.0,632.0,1333.0,1971.0,2404.0,1273.0,580.0,97.0,<15,44.0,78.0,145.0,274.0,911.0,564.0,213.0,25.0
קרית שמונה,2800,2021-01-18,125.0,642.0,683.0,1417.0,2042.0,2417.0,1278.0,581.0,97.0,17.0,64.0,118.0,210.0,408.0,1090.0,666.0,260.0,31.0
קרית שמונה,2800,2021-01-19,137.0,697.0,735.0,1489.0,2105.0,2427.0,1286.0,582.0,97.0,22.0,94.0,164.0,311.0,540.0,1303.0,775.0,306.0,37.0
קרית שמונה,2800,2021-01-20,141.0,748.0,778.0,1570.0,2151.0,2434.0,1291.0,584.0,97.0,28.0,125.0,199.0,375.0,688.0,1482.0,845.0,348.0,42.0
קרית שמונה,2800,2021-01-21,147.0,779.0,822.0,1662.0,2182.0,2443.0,1299.0,589.0,97.0,34.0,159.0,244.0,463.0,816.0,1682.0,943.0,395.0,55.0
קרית שמונה,2800,2021-01-22,151.0,796.0,853.0,1712.0,2196.0,2457.0,1304.0,592.0,97.0,34.0,169.0,252.0,497.0,879.0,1740.0,966.0,405.0,56.0
קרית שמונה,2800,2021-01-23,168.0,825.0,895.0,1745.0,2209.0,2458.0,1304.0,592.0,97.0,35.0,176.0,261.0,520.0,917.0,1771.0,979.0,431.0,71.0
קרית שמונה,2800,2021-01-24,223.0,910.0,942.0,1806.0,2242.0,2476.0,1317.0,597.0,97.0,44.0,196.0,286.0,589.0,1041.0,1921.0,1051.0,476.0,79.0
קרית שמונה,2800,2021-01-25,277.0,1005.0,1023.0,1866.0,2279.0,2495.0,1328.0,599.0,98.0,48.0,232.0,326.0,671.0,1160.0,2027.0,1097.0,493.0,82.0
קרית שמונה,2800,2021-01-26,315.0,1060.0,1086.0,1933.0,2318.0,2513.0,1338.0,602.0,99.0,60.0,270.0,363.0,756.0,1244.0,2097.0,1132.0,513.0,85.0
קרית שמונה,2800,2021-01-27,357.0,1102.0,1122.0,1973.0,2336.0,2523.0,1341.0,607.0,100.0,73.0,314.0,402.0,858.0,1351.0,2155.0,1166.0,530.0,88.0
קרית שמונה,2800,2021-01-28,366.0,1126.0,1168.0,1985.0,2352.0,2526.0,1341.0,610.0,100.0,85.0,359.0,444.0,1017.0,1547.0,2222.0,1201.0,543.0,88.0
קרית שמונה,2800,2021-01-29,377.0,1157.0,1202.0,2011.0,2359.0,2530.0,1343.0,610.0,100.0,87.0,368.0,459.0,1050.0,1584.0,2237.0,1209.0,545.0,88.0
קרית שמונה,2800,2021-01-30,383.0,1171.0,1215.0,2025.0,2363.0,2530.0,1344.0,610.0,100.0,87.0,374.0,465.0,1054.0,1589.0,2242.0,1210.0,545.0,88.0
קרית שמונה,2800,2021-01-31,395.0,1207.0,1264.0,2044.0,2373.0,2538.0,1348.0,610.0,100.0,90.0,379.0,469.0,1067.0,1607.0,2249.0,1217.0,546.0,88.0
קרית שמונה,2800,2021-02-01,407.0,1275.0,1311.0,2064.0,2376.0,2545.0,1350.0,613.0,102.0,92.0,380.0,472.0,1072.0,1618.0,2252.0,1219.0,548.0,88.0
קרית שמונה,2800,2021-02-02,427.0,1315.0,1325.0,2078.0,2383.0,2549.0,1354.0,613.0,105.0,94.0,389.0,480.0,1083.0,1640.0,2258.0,1222.0,552.0,90.0
קרני שומרון,3640,2020-12-20,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-21,<15,<15,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-22,<15,<15,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-23,<15,<15,<15,<15,<15,32.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-24,<15,<15,<15,<15,<15,73.0,18.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-25,<15,<15,<15,<15,<15,87.0,23.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-26,<15,<15,17.0,<15,<15,97.0,23.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-27,<15,<15,24.0,<15,16.0,125.0,33.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-28,<15,<15,33.0,22.0,26.0,171.0,58.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-29,<15,<15,39.0,27.0,35.0,210.0,80.0,21.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-30,<15,22.0,47.0,39.0,59.0,331.0,142.0,46.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2020-12-31,<15,36.0,79.0,71.0,88.0,386.0,167.0,56.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-01,27.0,62.0,152.0,136.0,131.0,433.0,183.0,62.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-02,27.0,63.0,152.0,136.0,131.0,435.0,183.0,63.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-03,27.0,74.0,153.0,139.0,138.0,442.0,186.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-04,27.0,86.0,161.0,141.0,143.0,452.0,189.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-05,27.0,94.0,165.0,147.0,157.0,472.0,194.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-06,27.0,104.0,168.0,149.0,160.0,480.0,197.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-07,27.0,115.0,175.0,162.0,170.0,489.0,197.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-08,29.0,118.0,179.0,163.0,185.0,499.0,200.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-09,29.0,119.0,179.0,163.0,186.0,503.0,202.0,66.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-10,32.0,125.0,184.0,171.0,190.0,505.0,204.0,66.0,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0
קרני שומרון,3640,2021-01-11,32.0,126.0,188.0,172.0,191.0,505.0,204.0,66.0,<15,<15,<15,<15,0.0,<15,<15,<15,0.0,0.0
קרני שומרון,3640,2021-01-12,32.0,133.0,189.0,173.0,193.0,505.0,204.0,66.0,<15,<15,<15,<15,<15,<15,<15,<15,0.0,0.0
קרני שומרון,3640,2021-01-13,32.0,138.0,191.0,173.0,202.0,507.0,204.0,67.0,<15,<15,<15,<15,<15,<15,28.0,<15,<15,<15
קרני שומרון,3640,2021-01-14,32.0,146.0,201.0,184.0,216.0,510.0,205.0,68.0,<15,<15,<15,<15,<15,<15,66.0,<15,<15,<15
קרני שומרון,3640,2021-01-15,32.0,147.0,204.0,185.0,224.0,513.0,205.0,69.0,<15,<15,<15,<15,<15,<15,81.0,21.0,<15,<15
קרני שומרון,3640,2021-01-16,32.0,148.0,205.0,186.0,226.0,515.0,205.0,69.0,<15,<15,<15,15.0,<15,<15,88.0,21.0,<15,<15
קרני שומרון,3640,2021-01-17,33.0,165.0,211.0,211.0,245.0,520.0,208.0,70.0,<15,<15,<15,20.0,<15,<15,111.0,31.0,<15,<15
קרני שומרון,3640,2021-01-18,34.0,194.0,224.0,226.0,254.0,521.0,208.0,70.0,<15,<15,<15,26.0,20.0,23.0,153.0,52.0,<15,<15
קרני שומרון,3640,2021-01-19,35.0,212.0,233.0,244.0,258.0,527.0,208.0,70.0,<15,<15,<15,34.0,27.0,32.0,192.0,67.0,18.0,<15
קרני שומרון,3640,2021-01-20,41.0,252.0,300.0,307.0,270.0,537.0,213.0,71.0,<15,<15,17.0,40.0,37.0,52.0,296.0,129.0,39.0,<15
קרני שומרון,3640,2021-01-21,46.0,275.0,343.0,338.0,297.0,551.0,215.0,73.0,<15,<15,31.0,71.0,67.0,80.0,369.0,159.0,54.0,<15
קרני שומרון,3640,2021-01-22,84.0,307.0,383.0,361.0,307.0,557.0,216.0,74.0,<15,27.0,59.0,145.0,132.0,124.0,416.0,176.0,61.0,<15
קרני שומרון,3640,2021-01-23,86.0,309.0,384.0,361.0,309.0,557.0,216.0,74.0,<15,27.0,59.0,145.0,132.0,124.0,417.0,177.0,62.0,<15
קרני שומרון,3640,2021-01-24,96.0,327.0,389.0,362.0,312.0,560.0,216.0,74.0,<15,27.0,68.0,148.0,135.0,129.0,425.0,180.0,66.0,<15
קרני שומרון,3640,2021-01-25,110.0,337.0,397.0,365.0,314.0,561.0,218.0,74.0,<15,27.0,76.0,156.0,137.0,134.0,433.0,181.0,66.0,<15
קרני שומרון,3640,2021-01-26,125.0,357.0,407.0,367.0,320.0,562.0,218.0,74.0,<15,27.0,86.0,159.0,141.0,146.0,449.0,184.0,66.0,<15
קרני שומרון,3640,2021-01-27,137.0,365.0,421.0,373.0,328.0,562.0,218.0,75.0,<15,27.0,97.0,163.0,146.0,154.0,459.0,188.0,66.0,<15
קרני שומרון,3640,2021-01-28,142.0,375.0,431.0,377.0,331.0,564.0,218.0,75.0,<15,27.0,106.0,168.0,160.0,164.0,472.0,188.0,66.0,<15
קרני שומרון,3640,2021-01-29,150.0,379.0,443.0,383.0,335.0,567.0,218.0,75.0,<15,29.0,110.0,171.0,160.0,173.0,477.0,192.0,66.0,<15
קרני שומרון,3640,2021-01-30,154.0,379.0,445.0,385.0,335.0,567.0,218.0,75.0,<15,29.0,111.0,171.0,160.0,173.0,481.0,194.0,66.0,<15
קרני שומרון,3640,2021-01-31,159.0,389.0,459.0,388.0,336.0,568.0,218.0,75.0,<15,32.0,117.0,173.0,166.0,178.0,484.0,197.0,66.0,<15
קרני שומרון,3640,2021-02-01,203.0,524.0,605.0,428.0,359.0,573.0,220.0,77.0,<15,32.0,121.0,180.0,169.0,181.0,486.0,197.0,66.0,<15
קרני שומרון,3640,2021-02-02,207.0,531.0,613.0,431.0,362.0,579.0,221.0,77.0,<15,32.0,125.0,182.0,171.0,183.0,488.0,197.0,66.0,<15
